filename,sample,co2,ppm,Land_Management,Treatment,date,Rep,sample_day,mass_CO2,mass_C,C_rate,C_rate_mg,cum_C,mg_cum_C
141024,H2ONTHRep3_UNK-0025_10242014_33.qgd,TIC,1222.7301892845685,NTH,H2O,2014-10-24,3,4,5.351058229773952e-4,1.4603853760012484e-4,1.521234766667967e-6,0.001521234766667967,3.683388547600262e-4,0.3683388547600262
141024,12ConPTHRep4_UNK-0026_10242014_34.qgd,TIC,7311.437279435355,PTH,12C,2014-10-24,4,4,0.0032022270329392765,8.739365801552749e-4,9.103506043284114e-6,0.009103506043284113,0.004666465846094547,4.666465846094547
141024,13CelPTHRep4_UNK-0027_10242014_35.qgd,TIC,6024.863650946423,PTH,13C,2014-10-24,4,4,0.002638739896887116,7.20152349500367e-4,7.501586973962156e-6,0.007501586973962156,0.0013725814222063542,1.3725814222063542
141024,13XylPTHRep4_UNK-0028_10242014_36.qgd,TIC,7406.32017965993,PTH,13X,2014-10-24,4,4,0.0032437833749347695,8.852779394760627e-4,9.221645202875653e-6,0.009221645202875653,0.004775630171451722,4.775630171451722
141024,H2OPTHRep4_UNK-0029_10242014_37.qgd,TIC,2269.971126082772,PTH,H2O,2014-10-24,4,4,9.941906941305567e-4,2.713297983913228e-4,2.826352066576279e-6,0.002826352066576279,5.956192777674165e-4,0.5956192777674165
141024,12ConNTHRep4_UNK-0030_10242014_38.qgd,TIC,5921.478986204684,NTH,12C,2014-10-24,4,4,0.0025884347712798357,7.064233137432879e-4,7.358576184825916e-6,0.007358576184825915,0.004818343821180208,4.818343821180208
141024,13CelNTHRep4_UNK-0031_10242014_39.qgd,TIC,6741.819056785371,NTH,13C,2014-10-24,4,4,0.0029470270702497553,8.042886194221725e-4,8.378006452314298e-6,0.008378006452314297,0.0015145427360907199,1.5145427360907198
141024,13XylNTHRep4_UNK-0032_10242014_40.qgd,TIC,7944.257298684633,NTH,13X,2014-10-24,4,4,0.0034726445659631917,9.477376478478505e-4,9.872267165081776e-6,0.009872267165081777,0.005408908122755609,5.4089081227556095
141024,H2ONTHRep4_UNK-0033_10242014_41.qgd,TIC,871.6714789862046,NTH,H2O,2014-10-24,4,4,3.8103061255427074e-4,1.0398906356258455e-4,1.0832194121102557e-6,0.0010832194121102557,3.205347469400937e-4,0.3205347469400937
141025_44,12ConPTHRep1_UNK-0002_10252014_10.qgd,44,1992.2609636348507,PTH,12C,2014-10-25,1,5,8.735318386606224e-4,2.3840015710412942e-4,1.9866679758677454e-6,0.0019866679758677452,0.0029282964716167894,2.928296471616789
141025_44,13CelPTHRep1_UNK-0003_10252014_11.qgd,44,2537.488557876342,PTH,13C,2014-10-25,1,5,0.001112593724417458,3.0364379059254914e-4,2.530364921604576e-6,0.0025303649216045763,0.0015591611793035955,1.5591611793035955
141025_44,13XylPTHRep1_UNK-0004_10252014_12.qgd,44,2805.1094283098946,PTH,13X,2014-10-25,1,5,0.0012299354558878463,3.3566813816561964e-4,2.797234484713497e-6,0.002797234484713497,0.003745418218659316,3.745418218659316
141025_44,H2OPTHRep1_UNK-0005_10252014_13.qgd,44,690.9378380627445,PTH,H2O,2014-10-25,1,5,3.0295037201450017e-4,8.267977546617046e-5,6.889981288847538e-7,6.889981288847538e-4,3.325095716513549e-4,0.3325095716513549
141025_44,12ConNTHRep1_UNK-0006_10252014_14.qgd,44,2947.074977115753,NTH,12C,2014-10-25,1,5,0.001290426001653866,3.5217693037638227e-4,2.9348077531365187e-6,0.0029348077531365186,0.005473294431309622,5.473294431309622
141025_44,13CelNTHRep1_UNK-0007_10252014_15.qgd,44,2271.3655654489476,NTH,13C,2014-10-25,1,5,9.945553498557748e-4,2.7142931849847104e-4,2.2619109874872587e-6,0.002261910987487259,0.0015515899217094637,1.5515899217094637
141025_44,13XylNTHRep1_UNK-0008_10252014_16.qgd,44,2365.8150952816845,NTH,13X,2014-10-25,1,5,0.0010359116540172076,2.827160844444599e-4,2.3559673703704994e-6,0.0023559673703704995,0.0041058830209611446,4.105883020961144
141025_44,H2ONTHRep1_UNK-0009_10252014_17.qgd,44,750.520096529916,NTH,H2O,2014-10-25,1,5,3.286277596757367e-4,8.968752605010849e-5,7.473960504175707e-7,7.473960504175707e-4,3.1699004561322854e-4,0.3169900456132285
141025_44,12ConPTHRep2_UNK-0010_10252014_18.qgd,44,2848.7143213780478,PTH,12C,2014-10-25,2,5,0.0012497746877681568,3.4108256702529725e-4,2.8423547252108105e-6,0.0028423547252108103,0.004449763938217885,4.4497639382178855
141025_44,13CelPTHRep2_UNK-0011_10252014_19.qgd,44,2234.5011234085046,PTH,13C,2014-10-25,2,5,9.803099324029606e-4,2.6754152688234395e-4,2.229512724019533e-6,0.002229512724019533,0.0015947464870378343,1.5947464870378343
141025_44,13XylPTHRep2_UNK-0012_10252014_20.qgd,44,2346.2594657568447,PTH,13X,2014-10-25,2,5,0.0010293400321801534,2.8092258865066626e-4,2.3410215720888855e-6,0.0023410215720888854,0.003341182917906972,3.341182917906972
141025_44,H2OPTHRep2_UNK-0013_10252014_21.qgd,44,491.8032786885246,PTH,H2O,2014-10-25,2,5,2.1576164533373664e-4,5.8884642629027744e-5,4.907053552418979e-7,4.907053552418979e-4,3.249427065141819e-4,0.3249427065141819
141025_44,12ConNTHRep2_UNK-0014_10252014_22.qgd,44,2619.455770991096,NTH,12C,2014-10-25,2,5,0.0011457427247801902,3.12690658198929e-4,2.605755484991075e-6,0.002605755484991075,0.00428798221407618,4.287982214076179
141025_44,13CelNTHRep2_UNK-0015_10252014_23.qgd,44,2103.769659648831,NTH,13C,2014-10-25,2,5,9.201830429242009e-4,2.511319820168729e-4,2.0927665168072743e-6,0.0020927665168072743,0.0015218791304954509,1.5218791304954509
141025_44,13XylNTHRep2_UNK-0016_10252014_24.qgd,44,2498.959806940168,NTH,13X,2014-10-25,2,5,0.001093038122661831,2.9830676871827434e-4,2.4858897393189527e-6,0.0024858897393189527,0.004338609422753105,4.338609422753105
141025_44,H2ONTHRep2_UNK-0017_10252014_25.qgd,44,385.5371556960972,NTH,H2O,2014-10-25,2,5,1.6863288785522025e-4,4.602248616289594e-5,3.835207180241328e-7,3.835207180241328e-4,2.7534108857563393e-4,0.27534108857563394
141025_44,12ConPTHRep3_UNK-0018_10252014_26.qgd,44,3013.4809020554217,PTH,12C,2014-10-25,3,5,0.0013198294178013304,3.6020157094323517e-4,3.001679757860293e-6,0.003001679757860293,0.005170622744014505,5.170622744014505
141025_44,13CelPTHRep3_UNK-0019_10252014_27.qgd,44,2409.586419239411,PTH,13C,2014-10-25,3,5,0.0010553387076976588,2.880180235891066e-4,2.4001501965758885e-6,0.0024001501965758886,0.0016259187946067468,1.6259187946067468
141025_44,13XylPTHRep3_UNK-0020_10252014_28.qgd,44,2506.948489639677,PTH,13X,2014-10-25,3,5,0.0010979808643493464,2.9965571828448074e-4,2.497130985704006e-6,0.002497130985704006,0.003891414755289797,3.891414755289797
141025_44,H2OPTHRep3_UNK-0021_10252014_29.qgd,44,431.80494299742037,PTH,H2O,2014-10-25,3,5,1.8911978706462055e-4,5.161367331136464e-5,4.3011394426137197e-7,4.30113944261372e-4,1.6091242080008868e-4,0.1609124208000887
141025_44,12ConNTHRep3_UNK-0022_10252014_30.qgd,44,2876.6747108263294,NTH,12C,2014-10-25,3,5,0.0012589248241884484,3.435797787622689e-4,2.863164823018908e-6,0.002863164823018908,0.005205655457479116,5.205655457479116
141025_44,13CelNTHRep3_UNK-0023_10252014_31.qgd,44,1799.783639843555,NTH,13C,2014-10-25,3,5,7.876428620309457e-4,2.149597458726128e-4,1.7913312156051067e-6,0.0017913312156051066,0.0011816315221018353,1.1816315221018354
141025_44,13XylNTHRep3_UNK-0024_10252014_32.qgd,44,2574.2697844719983,NTH,13X,2014-10-25,3,5,0.0011265827601686382,3.074616117333677e-4,2.5621800977780645e-6,0.0025621800977780646,0.003950035774987032,3.950035774987032
141025_44,H2ONTHRep3_UNK-0025_10252014_33.qgd,44,610.4685029541483,NTH,H2O,2014-10-25,3,5,2.6716053430086084e-4,7.291218308310927e-5,6.076015256925773e-7,6.076015256925773e-4,3.6026107258589016e-4,0.3602610725858902
141025_44,12ConPTHRep4_UNK-0026_10252014_34.qgd,44,3222.8509611383874,PTH,12C,2014-10-25,4,5,0.0014115282777463268,3.8522758791209106e-4,3.2102298992674256e-6,0.0032102298992674255,0.004969954308123993,4.9699543081239925
141025_44,13CelPTHRep4_UNK-0027_10252014_35.qgd,44,2209.0371973038195,PTH,13C,2014-10-25,4,5,9.675031542527303e-4,2.640463618661564e-4,2.2003863488846367e-6,0.002200386348884637,0.0014788083557105709,1.478808355710571
141025_44,13XylPTHRep4_UNK-0028_10252014_36.qgd,44,2198.219189481568,PTH,13X,2014-10-25,4,5,9.627651368469871e-4,2.6275328467778147e-4,2.1896107056481788e-6,0.0021896107056481786,0.0035008619049948196,3.5008619049948195
141025_44,H2OPTHRep4_UNK-0029_10252014_37.qgd,44,2214.8622784388785,PTH,H2O,2014-10-25,4,5,9.700543943942842e-4,2.6474263419835827e-4,2.206188618319652e-6,0.002206188618319652,7.864744997306989e-4,0.7864744997306989
141025_44,12ConNTHRep4_UNK-0030_10252014_38.qgd,44,3877.0907880502623,NTH,12C,2014-10-25,4,5,0.0016947787251424939,4.625309535943307e-4,3.854424613286089e-6,0.003854424613286089,0.005158835037424703,5.158835037424703
141025_44,13CelNTHRep4_UNK-0031_10252014_39.qgd,44,2466.588998918199,NTH,13C,2014-10-25,4,5,0.0010782111607810234,2.942602647612104e-4,2.452168873010087e-6,0.0024521688730100868,0.0016801137197897341,1.680113719789734
141025_44,13XylNTHRep4_UNK-0032_10252014_40.qgd,44,2616.3767995339936,NTH,13X,2014-10-25,4,5,0.0011436873623061352,3.121297184426037e-4,2.6010809870216977e-6,0.002601080987021698,0.0040232240195510124,4.023224019551012
141025_44,H2ONTHRep4_UNK-0033_10252014_41.qgd,44,589.1653490887909,NTH,H2O,2014-10-25,4,5,2.5753972599877346e-4,7.028651781348031e-5,5.857209817790026e-7,5.857209817790026e-4,3.0956240380836076e-4,0.30956240380836075
141025_45,12ConPTHRep1_UNK-0002_10252014_10.qgd,45,24.12520503007108,PTH,12C,2014-10-25,1,5,1.0577999113897732e-5,2.886897236015125e-6,2.405747696679271e-8,2.405747696679271e-5,3.029448713562124e-5,0.030294487135621242
141025_45,13CelPTHRep1_UNK-0003_10252014_11.qgd,45,423.25041006014214,PTH,13C,2014-10-25,1,5,1.855794575421208e-4,5.0647463406916896e-5,4.220621950576408e-7,4.220621950576408e-4,1.24393132059447e-4,0.12439313205944699
141025_45,13XylPTHRep1_UNK-0004_10252014_12.qgd,45,792.5779114270093,PTH,13X,2014-10-25,1,5,3.4751573859453813e-4,9.484234347327876e-5,7.90352862277323e-7,7.90352862277323e-4,0.0013775635099158815,1.3775635099158814
141025_45,H2OPTHRep1_UNK-0005_10252014_13.qgd,45,6.902679059595408,PTH,H2O,2014-10-25,1,5,3.0265663187072822e-06,8.259960930241574e-7,6.883300775201312e-9,6.8833007752013115e-6,4.9018903096548165e-6,0.0049018903096548164
141025_45,12ConNTHRep1_UNK-0006_10252014_14.qgd,45,31.096227446692183,NTH,12C,2014-10-25,1,5,1.3616002565983616e-5,3.7160146971149554e-6,3.096678914262463e-8,3.096678914262463e-5,5.682240762369282e-5,0.056822407623692825
141025_45,13CelNTHRep1_UNK-0007_10252014_15.qgd,45,556.1098961180974,NTH,13C,2014-10-25,1,5,2.4350200632837078e-4,6.645541008884483e-5,5.537950840737069e-7,5.537950840737068e-4,1.5577166607514824e-4,0.15577166607514825
141025_45,13XylNTHRep1_UNK-0008_10252014_16.qgd,45,541.074357572444,NTH,13X,2014-10-25,1,5,2.369184446481149e-4,6.465865572980023e-5,5.388221310816685e-7,5.388221310816685e-4,0.001455654946729944,1.455654946729944
141025_45,H2ONTHRep1_UNK-0009_10252014_17.qgd,45,10.661563696008749,NTH,H2O,2014-10-25,1,5,4.668343736908668e-6,1.2740621818679849e-6,1.0617184848899873e-8,1.0617184848899872e-5,6.010526465177043e-6,0.006010526465177042
141025_45,12ConPTHRep2_UNK-0010_10252014_18.qgd,45,28.157463094587207,PTH,12C,2014-10-25,2,5,1.2353111150281279e-5,3.3713523750517712e-6,2.809460312543143e-8,2.809460312543143e-5,4.7844819913013295e-5,0.047844819913013294
141025_45,13CelPTHRep2_UNK-0011_10252014_19.qgd,45,226.6949152542373,PTH,13C,2014-10-25,2,5,9.945453807156068e-5,2.7142659776812437e-5,2.2618883147343698e-7,2.2618883147343697e-4,7.922171219380749e-5,0.07922171219380748
141025_45,13XylPTHRep2_UNK-0012_10252014_20.qgd,45,784.3083652268999,PTH,13X,2014-10-25,2,5,3.440881154384174e-4,9.390689285459739e-5,7.825574404549783e-7,7.825574404549783e-4,0.0012268350790969548,1.2268350790969549
141025_45,H2OPTHRep2_UNK-0013_10252014_21.qgd,45,7.517769272826682,PTH,H2O,2014-10-25,2,5,3.2981607440071375e-6,9.001183525623661e-7,7.50098627135305e-9,7.500986271353051e-6,4.399622396762614e-6,0.004399622396762614
141025_45,12ConNTHRep2_UNK-0014_10252014_22.qgd,45,24.33023510114817,NTH,12C,2014-10-25,2,5,1.064197768408394e-5,2.9043579632704434e-6,2.4202983027253695e-8,2.4202983027253694e-5,9.226384077790809e-5,0.09226384077790808
141025_45,13CelNTHRep2_UNK-0015_10252014_23.qgd,45,694.505194095134,NTH,13C,2014-10-25,2,5,3.037746551282613e-4,8.290473489537711e-5,6.908727907948092e-7,6.908727907948092e-4,1.9385149090227663e-4,0.19385149090227663
141025_45,13XylNTHRep2_UNK-0016_10252014_24.qgd,45,665.7326407873155,NTH,13X,2014-10-25,2,5,2.9118961972095974e-4,7.947008685454322e-5,6.622507237878601e-7,6.622507237878601e-4,0.0014164127535560359,1.4164127535560358
141025_45,H2ONTHRep2_UNK-0017_10252014_25.qgd,45,4.510661563696009,NTH,H2O,2014-10-25,2,5,1.972950918959382e-6,5.384483864490148e-7,4.487069887075123e-9,4.487069887075124e-6,4.253671987747969e-6,0.004253671987747969
141025_45,12ConPTHRep3_UNK-0018_10252014_26.qgd,45,24.671951886276656,PTH,12C,2014-10-25,3,5,1.0805699107592383e-5,2.949040035930291e-6,2.4575333632752425e-8,2.4575333632752424e-5,5.434898549539113e-5,0.05434898549539113
141025_45,13CelPTHRep3_UNK-0019_10252014_27.qgd,45,143.9311098961181,PTH,13C,2014-10-25,3,5,6.30382335750403e-5,1.7204095057255378e-5,1.433674588104615e-7,1.4336745881046148e-4,6.38363632744546e-5,0.0638363632744546
141025_45,13XylPTHRep3_UNK-0020_10252014_28.qgd,45,822.0338983050848,PTH,13X,2014-10-25,3,5,3.600303292690337e-4,9.825776607249178e-5,8.188147172707649e-7,8.188147172707649e-4,0.0013432753566249929,1.3432753566249929
141025_45,H2OPTHRep3_UNK-0021_10252014_29.qgd,45,10.183160196828869,PTH,H2O,2014-10-25,3,5,4.459969991776357e-6,1.2171938098438043e-6,1.014328174869837e-8,1.014328174869837e-5,3.4049549614945597e-6,0.0034049549614945597
141025_45,12ConNTHRep3_UNK-0022_10252014_30.qgd,45,33.21487151448879,NTH,12C,2014-10-25,3,5,1.4535889693905739e-5,3.967065919416084e-6,3.30588826618007e-8,3.30588826618007e-5,1.8030756247996505e-4,0.18030756247996504
141025_45,13CelNTHRep3_UNK-0023_10252014_31.qgd,45,785.5385456533625,NTH,13C,2014-10-25,3,5,3.43776782184676e-4,9.382192526289805e-5,7.818493771908171e-7,7.81849377190817e-4,2.1041115407573695e-4,0.21041115407573696
141025_45,13XylNTHRep3_UNK-0024_10252014_32.qgd,45,439.9945325314379,NTH,13X,2014-10-25,3,5,1.9255567458717105e-4,5.255137940164761e-5,4.3792816168039674e-7,4.3792816168039674e-4,0.0013121987577690833,1.3121987577690832
141025_45,H2ONTHRep3_UNK-0025_10252014_33.qgd,45,8.542919628212138,NTH,H2O,2014-10-25,3,5,3.7386547566629986e-6,1.0203358846234782e-6,8.502799038528985e-9,8.502799038528984e-6,4.741121795949102e-6,0.004741121795949102
141025_45,12ConPTHRep4_UNK-0026_10252014_34.qgd,45,30.822854018589393,PTH,12C,2014-10-25,4,5,1.3499640713363335e-5,3.6842577734198366e-6,3.0702148111831973e-8,3.0702148111831974e-5,5.281809524071772e-5,0.05281809524071772
141025_45,13CelPTHRep4_UNK-0027_10252014_35.qgd,45,449.63094587206126,PTH,13C,2014-10-25,4,5,1.9692713138185674e-4,5.374441661048583e-5,4.4787013842071525e-7,4.4787013842071527e-4,1.325612965991705e-4,0.13256129659917049
141025_45,13XylPTHRep4_UNK-0028_10252014_36.qgd,45,713.7780207763806,PTH,13X,2014-10-25,4,5,3.1261695700746486e-4,8.531793389267578e-5,7.109827824389648e-7,7.109827824389648e-4,0.0012975280007660145,1.2975280007660144
141025_45,H2OPTHRep4_UNK-0029_10252014_37.qgd,45,25.76544559868781,PTH,H2O,2014-10-25,4,5,1.128462205972944e-5,3.079745411483988e-6,2.56645450956999e-8,2.5664545095699898e-5,1.0122509607852206e-5,0.010122509607852206
141025_45,12ConNTHRep4_UNK-0030_10252014_38.qgd,45,35.4018589393111,NTH,12C,2014-10-25,4,5,1.5475087028078707e-5,4.223387191416799e-6,3.519489326180666e-8,3.519489326180666e-5,5.417055341562598e-5,0.05417055341562598
141025_45,13CelNTHRep4_UNK-0031_10252014_39.qgd,45,337.68452706396937,NTH,13C,2014-10-25,4,5,1.4761082047439551e-4,4.028524346098533e-5,3.3571036217487776e-7,3.3571036217487773e-4,1.1345747903003986e-4,0.11345747903003986
141025_45,13XylNTHRep4_UNK-0032_10252014_40.qgd,45,697.6489885183161,NTH,13X,2014-10-25,4,5,3.0496078838345065e-4,8.322844874514033e-5,6.935704062095027e-7,6.935704062095027e-4,0.0014720754439182145,1.4720754439182144
141025_45,H2ONTHRep4_UNK-0033_10252014_41.qgd,45,10.251503553854565,NTH,H2O,2014-10-25,4,5,4.481202807358699e-6,1.2229885689430886e-6,1.0191571407859071e-8,1.0191571407859071e-5,5.887270752958665e-6,0.005887270752958665
141025,12ConPTHRep1_UNK-0002_10252014_10.qgd,TIC,2008.261148540263,PTH,12C,2014-10-25,1,5,8.805473206654672e-4,2.4031478910504264e-4,2.002623242542022e-6,0.002002623242542022,0.0030034811266811783,3.0034811266811783
141025,13CelPTHRep1_UNK-0003_10252014_11.qgd,TIC,3008.9829964709656,PTH,13C,2014-10-25,1,5,0.001319326382127308,3.6006428483824354e-4,3.0005357069853628e-6,0.003000535706985363,0.0017773681363178575,1.7773681363178575
141025,13XylPTHRep1_UNK-0004_10252014_12.qgd,TIC,3779.1947385306385,PTH,13X,2014-10-25,1,5,0.001657035392884546,4.52230222766105e-4,3.7685851897175417e-6,0.0037685851897175417,0.005487425395842125,5.487425395842125
141025,H2OPTHRep1_UNK-0005_10252014_13.qgd,TIC,706.4485081809432,PTH,H2O,2014-10-25,1,5,3.097512201134804e-4,8.453583060174989e-5,7.044652550145824e-7,7.044652550145824e-4,4.1510741203182577e-4,0.4151074120318258
141025,12ConNTHRep1_UNK-0006_10252014_14.qgd,TIC,3001.283285210138,NTH,12C,2014-10-25,1,5,0.0013141620147562939,3.5865485024398657e-4,2.988790418699888e-6,0.002988790418699888,0.00552489925637851,5.52489925637851
141025,13CelNTHRep1_UNK-0007_10252014_15.qgd,TIC,3011.9505935194097,NTH,13C,2014-10-25,1,5,0.001318832873868068,3.599295989100061e-4,2.999413324250051e-6,0.002999413324250051,0.001808232360326792,1.808232360326792
141025,13XylNTHRep1_UNK-0008_10252014_16.qgd,TIC,3030.798845043311,NTH,13X,2014-10-25,1,5,0.0013270858956069172,3.6218197437252173e-4,3.0181831197710143e-6,0.0030181831197710145,0.0059510129511247825,5.951012951124783
141025,H2ONTHRep1_UNK-0009_10252014_17.qgd,TIC,825.4732114212384,NTH,H2O,2014-10-25,1,5,3.614472329201438e-4,9.864446068175067e-5,8.220371723479223e-7,8.220371723479222e-4,4.091393168503421e-4,0.4091393168503421
141025,12ConPTHRep2_UNK-0010_10252014_18.qgd,TIC,2895.733076676291,PTH,12C,2014-10-25,2,5,0.0012704025372443667,3.467122216505814e-4,2.889268513754845e-6,0.002889268513754845,0.004553768060353482,4.553768060353482
141025,13CelPTHRep2_UNK-0011_10252014_19.qgd,TIC,2498.556304138595,PTH,13C,2014-10-25,2,5,0.0010961549922511775,2.991574099506679e-4,2.4929784162555657e-6,0.0024929784162555655,0.001746102374495012,1.7461023744950122
141025,13XylPTHRep2_UNK-0012_10252014_20.qgd,TIC,3245.989733718319,PTH,13X,2014-10-25,2,5,0.0014240655075564137,3.8864918907657544e-4,3.2387432423047954e-6,0.0032387432423047952,0.004918869282373403,4.918869282373403
141025,H2OPTHRep2_UNK-0013_10252014_21.qgd,TIC,514.0359319858838,PTH,H2O,2014-10-25,2,5,2.255154515067346e-4,6.15466050453849e-5,5.128883753782075e-7,5.128883753782074e-4,4.162417629442923e-4,0.41624176294429227
141025,12ConNTHRep2_UNK-0014_10252014_22.qgd,TIC,2694.2572986846326,NTH,12C,2014-10-25,2,5,0.0011784607065481692,3.216198942592606e-4,2.6801657854938385e-6,0.0026801657854938384,0.004439701084424183,4.439701084424183
141025,13CelNTHRep2_UNK-0015_10252014_23.qgd,TIC,2939.4449791466154,NTH,13C,2014-10-25,2,5,0.0012857051212873262,3.5088853014728636e-4,2.9240710845607195e-6,0.0029240710845607194,0.0018080468553834522,1.8080468553834521
141025,13XylNTHRep2_UNK-0016_10252014_24.qgd,TIC,3252.88739172281,NTH,13X,2014-10-25,2,5,0.0014228039674766045,3.8830489555468067e-4,3.2358741296223387e-6,0.0032358741296223386,0.006099891370422067,6.099891370422067
141025,H2ONTHRep2_UNK-0017_10252014_25.qgd,TIC,402.06929740134746,NTH,H2O,2014-10-25,2,5,1.7586400100994204e-4,4.799596719223844e-5,3.9996639326865364e-7,3.9996639326865367e-4,3.538187276708868e-4,0.3538187276708868
141025,12ConPTHRep3_UNK-0018_10252014_26.qgd,TIC,3037.2954764196343,PTH,12C,2014-10-25,3,5,0.0013302596069546338,3.6304812858741435e-4,3.025401071561786e-6,0.003025401071561786,0.005223460577357193,5.223460577357193
141025,13CelPTHRep3_UNK-0019_10252014_27.qgd,TIC,2566.7308309271734,PTH,13C,2014-10-25,3,5,0.0011241640376498502,3.068015054808533e-4,2.556679212340444e-6,0.0025566792123404443,0.0017555569942176814,1.7555569942176814
141025,13XylPTHRep3_UNK-0020_10252014_28.qgd,TIC,3453.079884504331,PTH,13X,2014-10-25,3,5,0.0015123627996043688,4.127468663042053e-4,3.439557219201711e-6,0.0034395572192017112,0.005583521459519068,5.583521459519068
141025,H2OPTHRep3_UNK-0021_10252014_29.qgd,TIC,463.506576836702,PTH,H2O,2014-10-25,3,5,2.0300431140486488e-4,5.540297169470194e-5,4.616914307891828e-7,4.6169143078918283e-4,2.505498017778729e-4,0.2505498017778729
141025,12ConNTHRep3_UNK-0022_10252014_30.qgd,TIC,2935.4347128649342,NTH,12C,2014-10-25,3,5,0.0012846400797080807,3.5059786406211674e-4,2.9216488671843064e-6,0.0029216488671843063,0.005498321526245404,5.4983215262454035
